"MS","Morgan Stanley Common Stock",38.00,-0.14,"-0.37%"
"MSFT","Microsoft Corporation",48.5376,-0.1824,"-0.3744%"
"MSI","Motorola Solutions, Inc. Common",59.79,+0.00,"+0.00%"
"MTB","M&T Bank Corporation Common Sto",122.23,-0.57,"-0.46%"
"MU","Micron Technology, Inc.",26.26,-0.43,"-1.61%"
"MUR","Murphy Oil Corporation Common S",44.34,-0.09,"-0.20%"
"MWV","Meadwestvaco Corporation Common",49.96,-0.36,"-0.72%"
"MYL","Mylan Inc.",71.27,-0.26,"-0.36%"
"NBL","Noble Energy Inc. Common Stock",44.31,-0.19,"-0.43%"
"NBR","Nabors Industries Ltd.",15.35,-0.25,"-1.60%"
"NDAQ","The NASDAQ OMX Group, Inc.",51.68,+0.23,"+0.45%"
"NE","Noble Corporation Ordinary Shar",16.66,-0.44,"-2.57%"
"NEE","NextEra Energy, Inc. Common Sto",101.57,+0.49,"+0.48%"
"NEM","Newmont Mining Corporation",27.21,+0.01,"+0.04%"
"NFLX","Netflix, Inc.",604.41,+17.56,"+2.99%"
"NFX","Newfield Exploration Company Co",34.24,-0.30,"-0.87%"
"NI","NiSource Inc Common Stock",44.43,+0.27,"+0.61%"
"NKE","Nike, Inc. Common Stock",103.59,+0.15,"+0.15%"
"NOC","Northrop Grumman Corporation Co",158.041,+0.371,"+0.235%"
"NOV","National Oilwell Varco, Inc. Co",50.53,-0.69,"-1.35%"
"NRG","NRG Energy, Inc. Common Stock",25.63,-0.16,"-0.62%"
"NSC","Norfolk Southern Corporation Co",97.07,+0.36,"+0.37%"
"NTAP","NetApp, Inc.",35.80,-0.16,"-0.44%"
"NTRS","Northern Trust Corporation",75.08,+0.07,"+0.09%"
"NU","EVERSOURCE ENERGY",N/A,+0,"+0%"
"NUE","Nucor Corporation Common Stock",49.55,-0.05,"-0.10%"
"NVDA","NVIDIA Corporation",21.3299,+0.0399,"+0.1874%"
"NWL","Newell Rubbermaid Inc. Common S",40.10,+0.08,"+0.20%"
"NWSA","News Corporation",15.35,-0.03,"-0.23%"
"NYX",N/A,N/A,N/A,N/A
